entity,tier,tier_rank,prompt_id,group,template,prompt_text,target_word,target_type,probability,log_prob
crab,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crab's,movements,neutral,0.011610155925154686,-4.455875044503491
crab,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crab's,health,welfare_positive,0.00039418606320396066,-7.838687264815637
crab,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crab can,suffer,welfare_negative,0.0004728914354927838,-7.656644507622905
crab,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crab can,feel,welfare_negative,0.0034942212514579296,-5.656644717400006
crab,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crab can,experience,welfare_negative,0.00016600049275439233,-8.703519198804514
crab,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crab can,think,neutral,0.0015997709706425667,-6.4378947408218385
crab,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crab can,move,neutral,0.004927642177790403,-5.312894645119771
crab,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crab can,grow,neutral,0.007998351939022541,-4.828519753644393
crab,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crab did not,suffer,welfare_negative,0.031033961102366447,-3.4726731514870433
crab,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crab did not,die,welfare_negative,0.025929845869541168,-3.6523606196905813
crab,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crab did not,escape,neutral,0.0473211407661438,-3.050798130565292
crab,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crab did not,move,neutral,0.01597491465508938,-4.1367356148774155
crab,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crab seemed to,suffer,welfare_negative,0.0007621202385053039,-7.1794060901987535
crab,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crab seemed to,fear,welfare_negative,0.00038023589877411723,-7.874718448609643
crab,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crab seemed to,enjoy,welfare_positive,0.0067927036434412,-4.991906221759748
crab,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crab seemed to,feel,welfare_negative,0.01460660807788372,-4.2262812377435415
crab,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crab seemed to,move,neutral,0.007518837694078684,-4.890343701624013
crab,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crab seemed to,stop,neutral,0.0009634101879782975,-6.945031185001945
crab,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crab from,suffering,welfare_negative,0.0012907376512885094,-6.652541323857514
crab,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crab from,harm,welfare_negative,0.00809422880411148,-4.8166039522128274
crab,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crab from,pain,welfare_negative,0.00032380991615355015,-8.035353584050457
crab,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crab from,hunters,neutral,0.0008940677507780492,-7.0197288899458075
crab,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crab from,predators,neutral,0.010807213373482227,-4.527541453596071
crab,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crab is,conscious,welfare_negative,0.0006392672657966614,-7.35518777826965
crab,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crab is,sentient,welfare_negative,8.651541429571807e-05,-9.355186804088946
crab,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crab is,alive,neutral,0.05118158832192421,-2.9723754127429602
crab,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crab is,dangerous,neutral,0.0033757914789021015,-5.691125440261375
crab,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crab is,edible,neutral,0.0027552405372262,-5.894250494556023
crab,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crab was located near the,water,neutral,0.019011318683624268,-3.9627207517357554
crab,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crab was located near the,food,neutral,0.00023468835570383817,-8.357251643774056
crab,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crab was located near the,ground,neutral,0.0010641985572874546,-6.845533197513518
crab,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crab was located near the,wall,neutral,0.0033295827452093363,-5.704908254545849
crab,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crab was located near the,door,neutral,0.0012539323652163148,-6.6814706937110495
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,suffering,welfare_negative,0.0038694688118994236,-5.55463801342496
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,distressed,welfare_negative,0.0002926101442426443,-8.136669058908948
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,afraid,welfare_negative,0.001189377042464912,-6.73432551857872
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,hurt,welfare_negative,0.00010433336137793958,-9.167918428828386
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,fine,welfare_positive,0.0008047727751545608,-7.124950463020583
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,healthy,welfare_positive,0.0018858284456655383,-6.273388007882379
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,unharmed,welfare_positive,0.0033356903586536646,-5.703075586964087
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,calm,welfare_positive,0.0008908022427931428,-7.023387992596708
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,pain,welfare_negative,0.00026098923990502954,-8.251030994751439
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,suffering,welfare_negative,3.092814586125314e-05,-10.383840686058441
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,distress,welfare_negative,0.00011225006892345846,-9.094780526456999
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,welfare,welfare_positive,6.52196176815778e-05,-9.637748716321795
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,behaviour,neutral,0.00956668145954609,-4.649468888138905
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,movements,neutral,0.009200187399983406,-4.688531414701842
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,health,welfare_positive,0.0002138469135388732,-8.4502496886034
crayfish,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crayfish can,suffer,welfare_negative,0.0006007410702295601,-7.417346381367388
crayfish,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crayfish can,feel,welfare_negative,0.003979012835770845,-5.526721496532113
crayfish,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crayfish can,experience,welfare_negative,0.00017619680147618055,-8.643908429882535
crayfish,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crayfish can,think,neutral,0.0023946119472384453,-6.034534045691745
crayfish,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crayfish can,move,neutral,0.004202675074338913,-5.472034010185825
crayfish,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crayfish can,grow,neutral,0.009470874443650246,-4.65953402719374
crayfish,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crayfish did not,suffer,welfare_negative,0.04034768417477608,-3.210221276872804
crayfish,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crayfish did not,die,welfare_negative,0.027514729648828506,-3.593033790476546
crayfish,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crayfish did not,escape,neutral,0.06298184394836426,-2.7649087838337425
crayfish,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crayfish did not,move,neutral,0.013305253349244595,-4.319596325561081
crayfish,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crayfish seemed to,suffer,welfare_negative,0.001414066064171493,-6.561285920401986
crayfish,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crayfish seemed to,fear,welfare_negative,0.000727898848708719,-7.225348326120924
crayfish,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crayfish seemed to,enjoy,welfare_positive,0.019217941910028458,-3.951910956613742
crayfish,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crayfish seemed to,feel,welfare_negative,0.011475556530058384,-4.4675360161459166
crayfish,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crayfish seemed to,move,neutral,0.005378485191613436,-5.225348488759254
crayfish,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crayfish seemed to,stop,neutral,0.0005713343271054327,-7.467535833056247
crayfish,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crayfish from,suffering,welfare_negative,0.0012714914046227932,-6.667564654506416
crayfish,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crayfish from,harm,welfare_negative,0.00862144771963358,-4.753502247895987
crayfish,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crayfish from,pain,welfare_negative,0.0004359960730653256,-7.737877092026868
crayfish,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crayfish from,hunters,neutral,0.0035659857094287872,-5.636314738957747
crayfish,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crayfish from,predators,neutral,0.018684430047869682,-3.980064714349219
crayfish,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crayfish is,conscious,welfare_negative,0.00016855468857102096,-8.68824970629904
crayfish,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crayfish is,sentient,welfare_negative,7.53823114791885e-05,-9.492936579668712
crayfish,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crayfish is,alive,neutral,0.01994428038597107,-3.9148128691829243
crayfish,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crayfish is,dangerous,neutral,0.0023450751323252916,-6.055437795583462
crayfish,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crayfish is,edible,neutral,0.002476892899721861,-6.000750326936473
crayfish,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crayfish was located near the,water,neutral,0.012826339341700077,-4.356254453480129
crayfish,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crayfish was located near the,food,neutral,0.00017457966168876737,-8.653128833712605
crayfish,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crayfish was located near the,ground,neutral,0.0008072481141425669,-7.121879360601403
crayfish,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crayfish was located near the,wall,neutral,0.0017358561744913459,-6.356254457362979
crayfish,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crayfish was located near the,door,neutral,0.0004581629182212055,-7.688285502199119
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,suffering,welfare_negative,0.00210382672958076,-6.163997292826282
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,distressed,welfare_negative,0.0006992096896283329,-7.2655597325362775
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,afraid,welfare_negative,0.001423520385287702,-6.554622260561037
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,hurt,welfare_negative,0.0013583326945081353,-6.601497217638626
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,fine,welfare_positive,0.0004274183011148125,-7.757747162391565
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,healthy,welfare_positive,0.00035992232733406126,-7.929622029360797
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,unharmed,welfare_positive,0.0027013670187443495,-5.913997293843151
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,calm,welfare_positive,0.0012367760064080358,-6.695247199198683
crow,T3,3,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crow's,pain,welfare_negative,7.87929238867946e-05,-9.448686094374795
crow,T3,3,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crow's,suffering,welfare_negative,0.0001437945757061243,-8.847124139050386
crow,T3,3,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crow's,distress,welfare_negative,8.893599442671984e-05,-9.327592486295647
crow,T3,3,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crow's,welfare,welfare_positive,0.0006101459730416536,-7.401812165461134
crow,T3,3,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crow's,behaviour,neutral,0.009924490004777908,-4.612749828562075
crow,T3,3,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crow's,movements,neutral,0.001821559271775186,-6.308062347056366
crow,T3,3,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crow's,health,welfare_positive,0.0026503531262278557,-5.933062354950546
crow,T3,3,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crow can,suffer,welfare_negative,0.0002563615853432566,-8.268921277222628
crow,T3,3,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crow can,feel,welfare_negative,0.0024513674434274435,-6.011109229159771
crow,T3,3,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crow can,experience,welfare_negative,0.000137220456963405,-8.893921021801408
crow,T3,3,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crow can,think,neutral,0.0009750867029652,-6.932984062246988
crow,T3,3,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crow can,move,neutral,0.0017656537238508463,-6.339234218749851
crow,T3,3,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crow can,grow,neutral,0.0005219262675382197,-7.557984038387202
crow,T3,3,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crow did not,suffer,welfare_negative,0.016304906457662582,-4.116289200658068
crow,T3,3,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crow did not,die,welfare_negative,0.01555825024843216,-4.163164212027869
crow,T3,3,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crow did not,escape,neutral,0.01138265896588564,-4.475664216252881
crow,T3,3,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crow did not,move,neutral,0.004354255273938179,-5.436601665170865
crow,T3,3,P05,emotional_attribution,The [ENTITY] seemed to,The crow seemed to,suffer,welfare_negative,0.00023431428417097777,-8.35884682222663
crow,T3,3,P05,emotional_attribution,The [ENTITY] seemed to,The crow seemed to,fear,welfare_negative,0.0003773698699660599,-7.882284499032901
crow,T3,3,P05,emotional_attribution,The [ENTITY] seemed to,The crow seemed to,enjoy,welfare_positive,0.003994209226220846,-5.522909635191412
crow,T3,3,P05,emotional_attribution,The [ENTITY] seemed to,The crow seemed to,feel,welfare_negative,0.011467684991657734,-4.468222191081871
crow,T3,3,P05,emotional_attribution,The [ENTITY] seemed to,The crow seemed to,move,neutral,0.00412099901586771,-5.4916596411686225
crow,T3,3,P05,emotional_attribution,The [ENTITY] seemed to,The crow seemed to,stop,neutral,0.0019314733799546957,-6.24947210623711
crow,T3,3,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crow from,suffering,welfare_negative,0.007384522818028927,-4.908368966571149
crow,T3,3,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crow from,harm,welfare_negative,0.019455626606941223,-3.939618959908903
crow,T3,3,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crow from,pain,welfare_negative,0.0009242813684977591,-6.986493913123397
crow,T3,3,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crow from,hunters,neutral,0.0005144400638528168,-7.572431309059292
crow,T3,3,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crow from,predators,neutral,0.01716952957212925,-4.064618996869059
crow,T3,3,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crow is,conscious,welfare_negative,0.0032163241412490606,-5.7395161114636295
crow,T3,3,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crow is,sentient,welfare_negative,0.00012229829735588282,-9.009046619560745
crow,T3,3,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crow is,alive,neutral,0.032738495618104935,-3.4192036543957216
crow,T3,3,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crow is,dangerous,neutral,0.0019205549033358693,-6.255141070476032
crow,T3,3,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crow is,edible,neutral,0.0002788522106129676,-8.184828268941175
crow,T3,3,P08,neutral_baseline,The [ENTITY] was located near the,The crow was located near the,water,neutral,0.006332068704068661,-5.062128270934495
crow,T3,3,P08,neutral_baseline,The [ENTITY] was located near the,The crow was located near the,food,neutral,0.0003435455437283963,-7.976190576735255
crow,T3,3,P08,neutral_baseline,The [ENTITY] was located near the,The crow was located near the,ground,neutral,0.0030381595715880394,-5.796503318063274
crow,T3,3,P08,neutral_baseline,The [ENTITY] was located near the,The crow was located near the,wall,neutral,0.0027447484899312258,-5.898065796582609
crow,T3,3,P08,neutral_baseline,The [ENTITY] was located near the,The crow was located near the,door,neutral,0.0017583520384505391,-6.343378193491919
dog,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dog appeared to be,suffering,welfare_negative,0.017997609451413155,-4.017516332604301
dog,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dog appeared to be,distressed,welfare_negative,0.0026751060504466295,-5.923766217011538
dog,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dog appeared to be,afraid,welfare_negative,0.002984296530485153,-5.814391194582125
dog,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dog appeared to be,hurt,welfare_negative,0.0023060855455696583,-6.072203717508537
dog,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dog appeared to be,fine,welfare_positive,0.0038922561798244715,-5.548766268978238
dog,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dog appeared to be,healthy,welfare_positive,0.0031520449556410313,-5.759703812786309
dog,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dog appeared to be,unharmed,welfare_positive,0.005797498393803835,-5.150328748635598
dog,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dog appeared to be,calm,welfare_positive,0.005036953836679459,-5.2909537572516125
dog,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dog's,pain,welfare_negative,0.001363057759590447,-6.598024676992314
dog,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dog's,suffering,welfare_negative,0.00046375705278478563,-7.676149520366889
dog,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dog's,distress,welfare_negative,0.001069876248948276,-6.840212198916676
dog,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dog's,welfare,welfare_positive,0.000489825033582747,-7.621462100792232
dog,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dog's,behaviour,neutral,0.03860881179571152,-3.2542747411113013
dog,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dog's,movements,neutral,0.0047948528081178665,-5.340212247213635
dog,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dog's,health,welfare_positive,0.0019832372199743986,-6.223024759361457
dog,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the dog can,suffer,welfare_negative,0.0022161079104989767,-6.112002770085014
dog,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the dog can,feel,welfare_negative,0.006879630498588085,-4.979190320544041
dog,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the dog can,experience,welfare_negative,0.00041966012213379145,-7.77606516901939
dog,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the dog can,think,neutral,0.0037112822756171227,-5.596377808282154
dog,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the dog can,move,neutral,0.0008746468229219317,-7.041690269702064
dog,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the dog can,grow,neutral,0.0016468714457005262,-6.408877823724093
dog,T2,2,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the dog did not,suffer,welfare_negative,0.04143858700990677,-3.1835427764503086
dog,T2,2,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the dog did not,die,welfare_negative,0.006607959512621164,-5.019480354673608
dog,T2,2,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the dog did not,escape,neutral,0.009997524321079254,-4.605417774527679
dog,T2,2,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the dog did not,move,neutral,0.006925081834197044,-4.972605395325726
dog,T2,2,P05,emotional_attribution,The [ENTITY] seemed to,The dog seemed to,suffer,welfare_negative,0.0011252023978158832,-6.789792261464898
dog,T2,2,P05,emotional_attribution,The [ENTITY] seemed to,The dog seemed to,fear,welfare_negative,0.0005929400213062763,-7.4304171399397
dog,T2,2,P05,emotional_attribution,The [ENTITY] seemed to,The dog seemed to,enjoy,welfare_positive,0.019180621951818466,-3.9538547777368866
dog,T2,2,P05,emotional_attribution,The [ENTITY] seemed to,The dog seemed to,feel,welfare_negative,0.010675623081624508,-4.539792343901616
dog,T2,2,P05,emotional_attribution,The [ENTITY] seemed to,The dog seemed to,move,neutral,0.001756416168063879,-6.344479757156158
dog,T2,2,P05,emotional_attribution,The [ENTITY] seemed to,The dog seemed to,stop,neutral,0.0010488040279597044,-6.860104689634177
dog,T2,2,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the dog from,suffering,welfare_negative,0.010718083940446377,-4.535822866883457
dog,T2,2,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the dog from,harm,welfare_negative,0.04108661413192749,-3.192072898315386
dog,T2,2,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the dog from,pain,welfare_negative,0.008412720635533333,-4.778010345361966
dog,T2,2,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the dog from,hunters,neutral,0.0011385378893464804,-6.778010305123912
dog,T2,2,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the dog from,predators,neutral,0.0036466442979872227,-5.613947877259913
dog,T2,2,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the dog is,conscious,welfare_negative,0.007485528942197561,-4.894783583287966
dog,T2,2,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the dog is,sentient,welfare_negative,6.629831477766857e-05,-9.621344570897389
dog,T2,2,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the dog is,alive,neutral,0.08368286490440369,-2.4807210416272913
dog,T2,2,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the dog is,dangerous,neutral,0.0010290094651281834,-6.879158526616399
dog,T2,2,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the dog is,edible,neutral,5.0634498620638624e-05,-9.890875448126845
dog,T2,2,P08,neutral_baseline,The [ENTITY] was located near the,The dog was located near the,water,neutral,0.006544940639287233,-5.029062934010045
dog,T2,2,P08,neutral_baseline,The [ENTITY] was located near the,The dog was located near the,food,neutral,0.0001863923534983769,-8.587656142056073
dog,T2,2,P08,neutral_baseline,The [ENTITY] was located near the,The dog was located near the,ground,neutral,0.0007286074105650187,-7.22437536522853
dog,T2,2,P08,neutral_baseline,The [ENTITY] was located near the,The dog was located near the,wall,neutral,0.000980448443442583,-6.927500393620766
dog,T2,2,P08,neutral_baseline,The [ENTITY] was located near the,The dog was located near the,door,neutral,0.0024077489506453276,-6.029062971814593
dolphin,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dolphin appeared to be,suffering,welfare_negative,0.007607192266732454,-4.878661115166237
dolphin,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dolphin appeared to be,distressed,welfare_negative,0.003915846813470125,-5.542723647654585
dolphin,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dolphin appeared to be,afraid,welfare_negative,0.0015215340536087751,-6.488036141551697
dolphin,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dolphin appeared to be,hurt,welfare_negative,0.0014405596302822232,-6.542723539334241
dolphin,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dolphin appeared to be,fine,welfare_positive,0.001418225816451013,-6.558348543075047
dolphin,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dolphin appeared to be,healthy,welfare_positive,0.0009823762811720371,-6.925536042826983
dolphin,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dolphin appeared to be,unharmed,welfare_positive,0.003649970982223749,-5.613036034097546
dolphin,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The dolphin appeared to be,calm,welfare_positive,0.0035101426765322685,-5.6520985652569316
dolphin,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dolphin's,pain,welfare_negative,0.0004191801999695599,-7.777209420409134
dolphin,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dolphin's,suffering,welfare_negative,9.687845158623531e-05,-9.242052409427448
dolphin,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dolphin's,distress,welfare_negative,0.0007075005560182035,-7.253772001213101
dolphin,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dolphin's,welfare,welfare_positive,0.00012390944175422192,-8.995958760557368
dolphin,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dolphin's,behaviour,neutral,0.02613716386258602,-3.644397070834717
dolphin,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dolphin's,movements,neutral,0.013040314428508282,-4.339709602490142
dolphin,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the dolphin's,health,welfare_positive,0.0006243670359253883,-7.378772003755269
dolphin,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the dolphin can,suffer,welfare_negative,0.0012424769811332226,-6.690648245931646
dolphin,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the dolphin can,feel,welfare_negative,0.011515217833220959,-4.464085819859842
dolphin,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the dolphin can,experience,welfare_negative,0.000530224060639739,-7.542210696230683
