entity,tier,template_id,template_type,sentence,positions,token_strings,n_entity_tokens,found,failure_reason,is_multi_token,aggregation
dolphin,T2,T24,cross_framing,"It was impossible to ignore that the dolphin was suffering, and everyone felt they had a responsibility to help.","[7, 8]","['Ġd', 'olphin']",2,True,,True,mean_pool
dolphin,T2,T25,cross_framing,"The dolphin trembled with fear, yet the question of whether its experience counted remained unresolved.","[1, 2]","['Ġd', 'olphin']",2,True,,True,mean_pool
elephant,T2,T01,pain_suffering,The elephant was in pain.,[1],['Ġelephant'],1,True,,False,direct
elephant,T2,T02,pain_suffering,Everyone could see that the elephant was suffering.,[5],['Ġelephant'],1,True,,False,direct
elephant,T2,T03,pain_suffering,The elephant experienced significant physical distress during the procedure.,[1],['Ġelephant'],1,True,,False,direct
elephant,T2,T04,pain_suffering,"After the injury, the elephant showed clear signs of pain.",[5],['Ġelephant'],1,True,,False,direct
elephant,T2,T05,fear,The elephant felt fear as the predator approached.,[1],['Ġelephant'],1,True,,False,direct
elephant,T2,T06,fear,The elephant was visibly terrified by what was happening.,[1],['Ġelephant'],1,True,,False,direct
elephant,T2,T07,fear,A sense of dread overcame the elephant as the door closed.,[7],['Ġelephant'],1,True,,False,direct
elephant,T2,T08,fear,"The elephant froze, overwhelmed by fear.",[1],['Ġelephant'],1,True,,False,direct
elephant,T2,T09,scientific_welfare,Scientists studied whether the elephant could suffer.,[5],['Ġelephant'],1,True,,False,direct
elephant,T2,T10,scientific_welfare,Researchers debated whether the elephant was capable of experiencing pain.,[5],['Ġelephant'],1,True,,False,direct
elephant,T2,T11,scientific_welfare,The study aimed to determine whether the elephant had subjective experiences.,[7],['Ġelephant'],1,True,,False,direct
elephant,T2,T12,scientific_welfare,Evidence suggested the elephant might be capable of feeling distress.,[3],['Ġelephant'],1,True,,False,direct
elephant,T2,T13,moral_consideration,The elephant's interests were considered in the decision.,[1],['Ġelephant'],1,True,,False,direct
elephant,T2,T14,moral_consideration,Policymakers agreed that the elephant's wellbeing deserved protection.,[7],['Ġelephant'],1,True,,False,direct
elephant,T2,T15,moral_consideration,The committee debated how much moral weight to give the elephant.,[10],['Ġelephant'],1,True,,False,direct
elephant,T2,T16,moral_consideration,It was decided that the elephant deserved to be treated with care.,[5],['Ġelephant'],1,True,,False,direct
elephant,T2,T17,neutral_control,The elephant moved across the room.,[1],['Ġelephant'],1,True,,False,direct
elephant,T2,T18,neutral_control,The elephant was observed near the window.,[1],['Ġelephant'],1,True,,False,direct
elephant,T2,T19,neutral_control,Someone noticed the elephant on the other side of the field.,[3],['Ġelephant'],1,True,,False,direct
elephant,T2,T20,neutral_control,The elephant remained still for several minutes.,[1],['Ġelephant'],1,True,,False,direct
elephant,T2,T21,cross_framing,"The elephant was clearly frightened, and those responsible agreed its distress mattered.",[1],['Ġelephant'],1,True,,False,direct
elephant,T2,T22,cross_framing,"Despite the elephant's visible terror, no one considered whether it deserved protection.",[2],['Ġelephant'],1,True,,False,direct
elephant,T2,T23,cross_framing,The committee agreed that the elephant's fear was a morally relevant factor in their decision.,[5],['Ġelephant'],1,True,,False,direct
elephant,T2,T24,cross_framing,"It was impossible to ignore that the elephant was suffering, and everyone felt they had a responsibility to help.",[7],['Ġelephant'],1,True,,False,direct
elephant,T2,T25,cross_framing,"The elephant trembled with fear, yet the question of whether its experience counted remained unresolved.",[1],['Ġelephant'],1,True,,False,direct
rabbit,T2,T01,pain_suffering,The rabbit was in pain.,[1],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T02,pain_suffering,Everyone could see that the rabbit was suffering.,[5],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T03,pain_suffering,The rabbit experienced significant physical distress during the procedure.,[1],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T04,pain_suffering,"After the injury, the rabbit showed clear signs of pain.",[5],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T05,fear,The rabbit felt fear as the predator approached.,[1],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T06,fear,The rabbit was visibly terrified by what was happening.,[1],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T07,fear,A sense of dread overcame the rabbit as the door closed.,[7],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T08,fear,"The rabbit froze, overwhelmed by fear.",[1],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T09,scientific_welfare,Scientists studied whether the rabbit could suffer.,[5],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T10,scientific_welfare,Researchers debated whether the rabbit was capable of experiencing pain.,[5],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T11,scientific_welfare,The study aimed to determine whether the rabbit had subjective experiences.,[7],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T12,scientific_welfare,Evidence suggested the rabbit might be capable of feeling distress.,[3],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T13,moral_consideration,The rabbit's interests were considered in the decision.,[1],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T14,moral_consideration,Policymakers agreed that the rabbit's wellbeing deserved protection.,[7],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T15,moral_consideration,The committee debated how much moral weight to give the rabbit.,[10],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T16,moral_consideration,It was decided that the rabbit deserved to be treated with care.,[5],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T17,neutral_control,The rabbit moved across the room.,[1],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T18,neutral_control,The rabbit was observed near the window.,[1],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T19,neutral_control,Someone noticed the rabbit on the other side of the field.,[3],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T20,neutral_control,The rabbit remained still for several minutes.,[1],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T21,cross_framing,"The rabbit was clearly frightened, and those responsible agreed its distress mattered.",[1],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T22,cross_framing,"Despite the rabbit's visible terror, no one considered whether it deserved protection.",[2],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T23,cross_framing,The committee agreed that the rabbit's fear was a morally relevant factor in their decision.,[5],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T24,cross_framing,"It was impossible to ignore that the rabbit was suffering, and everyone felt they had a responsibility to help.",[7],['Ġrabbit'],1,True,,False,direct
rabbit,T2,T25,cross_framing,"The rabbit trembled with fear, yet the question of whether its experience counted remained unresolved.",[1],['Ġrabbit'],1,True,,False,direct
rat,T2,T01,pain_suffering,The rat was in pain.,[1],['Ġrat'],1,True,,False,direct
rat,T2,T02,pain_suffering,Everyone could see that the rat was suffering.,[5],['Ġrat'],1,True,,False,direct
rat,T2,T03,pain_suffering,The rat experienced significant physical distress during the procedure.,[1],['Ġrat'],1,True,,False,direct
rat,T2,T04,pain_suffering,"After the injury, the rat showed clear signs of pain.",[5],['Ġrat'],1,True,,False,direct
rat,T2,T05,fear,The rat felt fear as the predator approached.,[1],['Ġrat'],1,True,,False,direct
rat,T2,T06,fear,The rat was visibly terrified by what was happening.,[1],['Ġrat'],1,True,,False,direct
rat,T2,T07,fear,A sense of dread overcame the rat as the door closed.,[7],['Ġrat'],1,True,,False,direct
rat,T2,T08,fear,"The rat froze, overwhelmed by fear.",[1],['Ġrat'],1,True,,False,direct
rat,T2,T09,scientific_welfare,Scientists studied whether the rat could suffer.,[5],['Ġrat'],1,True,,False,direct
rat,T2,T10,scientific_welfare,Researchers debated whether the rat was capable of experiencing pain.,[5],['Ġrat'],1,True,,False,direct
rat,T2,T11,scientific_welfare,The study aimed to determine whether the rat had subjective experiences.,[7],['Ġrat'],1,True,,False,direct
rat,T2,T12,scientific_welfare,Evidence suggested the rat might be capable of feeling distress.,[3],['Ġrat'],1,True,,False,direct
rat,T2,T13,moral_consideration,The rat's interests were considered in the decision.,[1],['Ġrat'],1,True,,False,direct
rat,T2,T14,moral_consideration,Policymakers agreed that the rat's wellbeing deserved protection.,[7],['Ġrat'],1,True,,False,direct
rat,T2,T15,moral_consideration,The committee debated how much moral weight to give the rat.,[10],['Ġrat'],1,True,,False,direct
rat,T2,T16,moral_consideration,It was decided that the rat deserved to be treated with care.,[5],['Ġrat'],1,True,,False,direct
rat,T2,T17,neutral_control,The rat moved across the room.,[1],['Ġrat'],1,True,,False,direct
rat,T2,T18,neutral_control,The rat was observed near the window.,[1],['Ġrat'],1,True,,False,direct
rat,T2,T19,neutral_control,Someone noticed the rat on the other side of the field.,[3],['Ġrat'],1,True,,False,direct
rat,T2,T20,neutral_control,The rat remained still for several minutes.,[1],['Ġrat'],1,True,,False,direct
rat,T2,T21,cross_framing,"The rat was clearly frightened, and those responsible agreed its distress mattered.",[1],['Ġrat'],1,True,,False,direct
rat,T2,T22,cross_framing,"Despite the rat's visible terror, no one considered whether it deserved protection.",[2],['Ġrat'],1,True,,False,direct
rat,T2,T23,cross_framing,The committee agreed that the rat's fear was a morally relevant factor in their decision.,[5],['Ġrat'],1,True,,False,direct
rat,T2,T24,cross_framing,"It was impossible to ignore that the rat was suffering, and everyone felt they had a responsibility to help.",[7],['Ġrat'],1,True,,False,direct
rat,T2,T25,cross_framing,"The rat trembled with fear, yet the question of whether its experience counted remained unresolved.",[1],['Ġrat'],1,True,,False,direct
horse,T2,T01,pain_suffering,The horse was in pain.,[1],['Ġhorse'],1,True,,False,direct
horse,T2,T02,pain_suffering,Everyone could see that the horse was suffering.,[5],['Ġhorse'],1,True,,False,direct
horse,T2,T03,pain_suffering,The horse experienced significant physical distress during the procedure.,[1],['Ġhorse'],1,True,,False,direct
horse,T2,T04,pain_suffering,"After the injury, the horse showed clear signs of pain.",[5],['Ġhorse'],1,True,,False,direct
horse,T2,T05,fear,The horse felt fear as the predator approached.,[1],['Ġhorse'],1,True,,False,direct
horse,T2,T06,fear,The horse was visibly terrified by what was happening.,[1],['Ġhorse'],1,True,,False,direct
horse,T2,T07,fear,A sense of dread overcame the horse as the door closed.,[7],['Ġhorse'],1,True,,False,direct
horse,T2,T08,fear,"The horse froze, overwhelmed by fear.",[1],['Ġhorse'],1,True,,False,direct
horse,T2,T09,scientific_welfare,Scientists studied whether the horse could suffer.,[5],['Ġhorse'],1,True,,False,direct
horse,T2,T10,scientific_welfare,Researchers debated whether the horse was capable of experiencing pain.,[5],['Ġhorse'],1,True,,False,direct
horse,T2,T11,scientific_welfare,The study aimed to determine whether the horse had subjective experiences.,[7],['Ġhorse'],1,True,,False,direct
horse,T2,T12,scientific_welfare,Evidence suggested the horse might be capable of feeling distress.,[3],['Ġhorse'],1,True,,False,direct
horse,T2,T13,moral_consideration,The horse's interests were considered in the decision.,[1],['Ġhorse'],1,True,,False,direct
horse,T2,T14,moral_consideration,Policymakers agreed that the horse's wellbeing deserved protection.,[7],['Ġhorse'],1,True,,False,direct
horse,T2,T15,moral_consideration,The committee debated how much moral weight to give the horse.,[10],['Ġhorse'],1,True,,False,direct
horse,T2,T16,moral_consideration,It was decided that the horse deserved to be treated with care.,[5],['Ġhorse'],1,True,,False,direct
horse,T2,T17,neutral_control,The horse moved across the room.,[1],['Ġhorse'],1,True,,False,direct
horse,T2,T18,neutral_control,The horse was observed near the window.,[1],['Ġhorse'],1,True,,False,direct
horse,T2,T19,neutral_control,Someone noticed the horse on the other side of the field.,[3],['Ġhorse'],1,True,,False,direct
horse,T2,T20,neutral_control,The horse remained still for several minutes.,[1],['Ġhorse'],1,True,,False,direct
horse,T2,T21,cross_framing,"The horse was clearly frightened, and those responsible agreed its distress mattered.",[1],['Ġhorse'],1,True,,False,direct
horse,T2,T22,cross_framing,"Despite the horse's visible terror, no one considered whether it deserved protection.",[2],['Ġhorse'],1,True,,False,direct
horse,T2,T23,cross_framing,The committee agreed that the horse's fear was a morally relevant factor in their decision.,[5],['Ġhorse'],1,True,,False,direct
horse,T2,T24,cross_framing,"It was impossible to ignore that the horse was suffering, and everyone felt they had a responsibility to help.",[7],['Ġhorse'],1,True,,False,direct
horse,T2,T25,cross_framing,"The horse trembled with fear, yet the question of whether its experience counted remained unresolved.",[1],['Ġhorse'],1,True,,False,direct
whale,T2,T01,pain_suffering,The whale was in pain.,[1],['Ġwhale'],1,True,,False,direct
whale,T2,T02,pain_suffering,Everyone could see that the whale was suffering.,[5],['Ġwhale'],1,True,,False,direct
whale,T2,T03,pain_suffering,The whale experienced significant physical distress during the procedure.,[1],['Ġwhale'],1,True,,False,direct
whale,T2,T04,pain_suffering,"After the injury, the whale showed clear signs of pain.",[5],['Ġwhale'],1,True,,False,direct
whale,T2,T05,fear,The whale felt fear as the predator approached.,[1],['Ġwhale'],1,True,,False,direct
whale,T2,T06,fear,The whale was visibly terrified by what was happening.,[1],['Ġwhale'],1,True,,False,direct
whale,T2,T07,fear,A sense of dread overcame the whale as the door closed.,[7],['Ġwhale'],1,True,,False,direct
whale,T2,T08,fear,"The whale froze, overwhelmed by fear.",[1],['Ġwhale'],1,True,,False,direct
whale,T2,T09,scientific_welfare,Scientists studied whether the whale could suffer.,[5],['Ġwhale'],1,True,,False,direct
whale,T2,T10,scientific_welfare,Researchers debated whether the whale was capable of experiencing pain.,[5],['Ġwhale'],1,True,,False,direct
whale,T2,T11,scientific_welfare,The study aimed to determine whether the whale had subjective experiences.,[7],['Ġwhale'],1,True,,False,direct
whale,T2,T12,scientific_welfare,Evidence suggested the whale might be capable of feeling distress.,[3],['Ġwhale'],1,True,,False,direct
whale,T2,T13,moral_consideration,The whale's interests were considered in the decision.,[1],['Ġwhale'],1,True,,False,direct
whale,T2,T14,moral_consideration,Policymakers agreed that the whale's wellbeing deserved protection.,[7],['Ġwhale'],1,True,,False,direct
whale,T2,T15,moral_consideration,The committee debated how much moral weight to give the whale.,[10],['Ġwhale'],1,True,,False,direct
whale,T2,T16,moral_consideration,It was decided that the whale deserved to be treated with care.,[5],['Ġwhale'],1,True,,False,direct
whale,T2,T17,neutral_control,The whale moved across the room.,[1],['Ġwhale'],1,True,,False,direct
whale,T2,T18,neutral_control,The whale was observed near the window.,[1],['Ġwhale'],1,True,,False,direct
whale,T2,T19,neutral_control,Someone noticed the whale on the other side of the field.,[3],['Ġwhale'],1,True,,False,direct
whale,T2,T20,neutral_control,The whale remained still for several minutes.,[1],['Ġwhale'],1,True,,False,direct
whale,T2,T21,cross_framing,"The whale was clearly frightened, and those responsible agreed its distress mattered.",[1],['Ġwhale'],1,True,,False,direct
whale,T2,T22,cross_framing,"Despite the whale's visible terror, no one considered whether it deserved protection.",[2],['Ġwhale'],1,True,,False,direct
whale,T2,T23,cross_framing,The committee agreed that the whale's fear was a morally relevant factor in their decision.,[5],['Ġwhale'],1,True,,False,direct
whale,T2,T24,cross_framing,"It was impossible to ignore that the whale was suffering, and everyone felt they had a responsibility to help.",[7],['Ġwhale'],1,True,,False,direct
whale,T2,T25,cross_framing,"The whale trembled with fear, yet the question of whether its experience counted remained unresolved.",[1],['Ġwhale'],1,True,,False,direct
salmon,T3,T01,pain_suffering,The salmon was in pain.,[1],['Ġsalmon'],1,True,,False,direct
salmon,T3,T02,pain_suffering,Everyone could see that the salmon was suffering.,[5],['Ġsalmon'],1,True,,False,direct
salmon,T3,T03,pain_suffering,The salmon experienced significant physical distress during the procedure.,[1],['Ġsalmon'],1,True,,False,direct
salmon,T3,T04,pain_suffering,"After the injury, the salmon showed clear signs of pain.",[5],['Ġsalmon'],1,True,,False,direct
salmon,T3,T05,fear,The salmon felt fear as the predator approached.,[1],['Ġsalmon'],1,True,,False,direct
salmon,T3,T06,fear,The salmon was visibly terrified by what was happening.,[1],['Ġsalmon'],1,True,,False,direct
salmon,T3,T07,fear,A sense of dread overcame the salmon as the door closed.,[7],['Ġsalmon'],1,True,,False,direct
salmon,T3,T08,fear,"The salmon froze, overwhelmed by fear.",[1],['Ġsalmon'],1,True,,False,direct
salmon,T3,T09,scientific_welfare,Scientists studied whether the salmon could suffer.,[5],['Ġsalmon'],1,True,,False,direct
salmon,T3,T10,scientific_welfare,Researchers debated whether the salmon was capable of experiencing pain.,[5],['Ġsalmon'],1,True,,False,direct
salmon,T3,T11,scientific_welfare,The study aimed to determine whether the salmon had subjective experiences.,[7],['Ġsalmon'],1,True,,False,direct
salmon,T3,T12,scientific_welfare,Evidence suggested the salmon might be capable of feeling distress.,[3],['Ġsalmon'],1,True,,False,direct
salmon,T3,T13,moral_consideration,The salmon's interests were considered in the decision.,[1],['Ġsalmon'],1,True,,False,direct
salmon,T3,T14,moral_consideration,Policymakers agreed that the salmon's wellbeing deserved protection.,[7],['Ġsalmon'],1,True,,False,direct
salmon,T3,T15,moral_consideration,The committee debated how much moral weight to give the salmon.,[10],['Ġsalmon'],1,True,,False,direct
salmon,T3,T16,moral_consideration,It was decided that the salmon deserved to be treated with care.,[5],['Ġsalmon'],1,True,,False,direct
salmon,T3,T17,neutral_control,The salmon moved across the room.,[1],['Ġsalmon'],1,True,,False,direct
salmon,T3,T18,neutral_control,The salmon was observed near the window.,[1],['Ġsalmon'],1,True,,False,direct
salmon,T3,T19,neutral_control,Someone noticed the salmon on the other side of the field.,[3],['Ġsalmon'],1,True,,False,direct
salmon,T3,T20,neutral_control,The salmon remained still for several minutes.,[1],['Ġsalmon'],1,True,,False,direct
salmon,T3,T21,cross_framing,"The salmon was clearly frightened, and those responsible agreed its distress mattered.",[1],['Ġsalmon'],1,True,,False,direct
salmon,T3,T22,cross_framing,"Despite the salmon's visible terror, no one considered whether it deserved protection.",[2],['Ġsalmon'],1,True,,False,direct
salmon,T3,T23,cross_framing,The committee agreed that the salmon's fear was a morally relevant factor in their decision.,[5],['Ġsalmon'],1,True,,False,direct
salmon,T3,T24,cross_framing,"It was impossible to ignore that the salmon was suffering, and everyone felt they had a responsibility to help.",[7],['Ġsalmon'],1,True,,False,direct
salmon,T3,T25,cross_framing,"The salmon trembled with fear, yet the question of whether its experience counted remained unresolved.",[1],['Ġsalmon'],1,True,,False,direct
chicken,T3,T01,pain_suffering,The chicken was in pain.,[1],['Ġchicken'],1,True,,False,direct
chicken,T3,T02,pain_suffering,Everyone could see that the chicken was suffering.,[5],['Ġchicken'],1,True,,False,direct
chicken,T3,T03,pain_suffering,The chicken experienced significant physical distress during the procedure.,[1],['Ġchicken'],1,True,,False,direct
chicken,T3,T04,pain_suffering,"After the injury, the chicken showed clear signs of pain.",[5],['Ġchicken'],1,True,,False,direct
chicken,T3,T05,fear,The chicken felt fear as the predator approached.,[1],['Ġchicken'],1,True,,False,direct
chicken,T3,T06,fear,The chicken was visibly terrified by what was happening.,[1],['Ġchicken'],1,True,,False,direct
chicken,T3,T07,fear,A sense of dread overcame the chicken as the door closed.,[7],['Ġchicken'],1,True,,False,direct
chicken,T3,T08,fear,"The chicken froze, overwhelmed by fear.",[1],['Ġchicken'],1,True,,False,direct
chicken,T3,T09,scientific_welfare,Scientists studied whether the chicken could suffer.,[5],['Ġchicken'],1,True,,False,direct
chicken,T3,T10,scientific_welfare,Researchers debated whether the chicken was capable of experiencing pain.,[5],['Ġchicken'],1,True,,False,direct
chicken,T3,T11,scientific_welfare,The study aimed to determine whether the chicken had subjective experiences.,[7],['Ġchicken'],1,True,,False,direct
chicken,T3,T12,scientific_welfare,Evidence suggested the chicken might be capable of feeling distress.,[3],['Ġchicken'],1,True,,False,direct
chicken,T3,T13,moral_consideration,The chicken's interests were considered in the decision.,[1],['Ġchicken'],1,True,,False,direct
chicken,T3,T14,moral_consideration,Policymakers agreed that the chicken's wellbeing deserved protection.,[7],['Ġchicken'],1,True,,False,direct
chicken,T3,T15,moral_consideration,The committee debated how much moral weight to give the chicken.,[10],['Ġchicken'],1,True,,False,direct
chicken,T3,T16,moral_consideration,It was decided that the chicken deserved to be treated with care.,[5],['Ġchicken'],1,True,,False,direct
chicken,T3,T17,neutral_control,The chicken moved across the room.,[1],['Ġchicken'],1,True,,False,direct
chicken,T3,T18,neutral_control,The chicken was observed near the window.,[1],['Ġchicken'],1,True,,False,direct
chicken,T3,T19,neutral_control,Someone noticed the chicken on the other side of the field.,[3],['Ġchicken'],1,True,,False,direct
chicken,T3,T20,neutral_control,The chicken remained still for several minutes.,[1],['Ġchicken'],1,True,,False,direct
chicken,T3,T21,cross_framing,"The chicken was clearly frightened, and those responsible agreed its distress mattered.",[1],['Ġchicken'],1,True,,False,direct
chicken,T3,T22,cross_framing,"Despite the chicken's visible terror, no one considered whether it deserved protection.",[2],['Ġchicken'],1,True,,False,direct
chicken,T3,T23,cross_framing,The committee agreed that the chicken's fear was a morally relevant factor in their decision.,[5],['Ġchicken'],1,True,,False,direct
chicken,T3,T24,cross_framing,"It was impossible to ignore that the chicken was suffering, and everyone felt they had a responsibility to help.",[7],['Ġchicken'],1,True,,False,direct
chicken,T3,T25,cross_framing,"The chicken trembled with fear, yet the question of whether its experience counted remained unresolved.",[1],['Ġchicken'],1,True,,False,direct
frog,T3,T01,pain_suffering,The frog was in pain.,[1],['Ġfrog'],1,True,,False,direct
frog,T3,T02,pain_suffering,Everyone could see that the frog was suffering.,[5],['Ġfrog'],1,True,,False,direct
frog,T3,T03,pain_suffering,The frog experienced significant physical distress during the procedure.,[1],['Ġfrog'],1,True,,False,direct
frog,T3,T04,pain_suffering,"After the injury, the frog showed clear signs of pain.",[5],['Ġfrog'],1,True,,False,direct
frog,T3,T05,fear,The frog felt fear as the predator approached.,[1],['Ġfrog'],1,True,,False,direct
frog,T3,T06,fear,The frog was visibly terrified by what was happening.,[1],['Ġfrog'],1,True,,False,direct
frog,T3,T07,fear,A sense of dread overcame the frog as the door closed.,[7],['Ġfrog'],1,True,,False,direct
frog,T3,T08,fear,"The frog froze, overwhelmed by fear.",[1],['Ġfrog'],1,True,,False,direct
frog,T3,T09,scientific_welfare,Scientists studied whether the frog could suffer.,[5],['Ġfrog'],1,True,,False,direct
frog,T3,T10,scientific_welfare,Researchers debated whether the frog was capable of experiencing pain.,[5],['Ġfrog'],1,True,,False,direct
frog,T3,T11,scientific_welfare,The study aimed to determine whether the frog had subjective experiences.,[7],['Ġfrog'],1,True,,False,direct
frog,T3,T12,scientific_welfare,Evidence suggested the frog might be capable of feeling distress.,[3],['Ġfrog'],1,True,,False,direct
frog,T3,T13,moral_consideration,The frog's interests were considered in the decision.,[1],['Ġfrog'],1,True,,False,direct
frog,T3,T14,moral_consideration,Policymakers agreed that the frog's wellbeing deserved protection.,[7],['Ġfrog'],1,True,,False,direct
frog,T3,T15,moral_consideration,The committee debated how much moral weight to give the frog.,[10],['Ġfrog'],1,True,,False,direct
frog,T3,T16,moral_consideration,It was decided that the frog deserved to be treated with care.,[5],['Ġfrog'],1,True,,False,direct
frog,T3,T17,neutral_control,The frog moved across the room.,[1],['Ġfrog'],1,True,,False,direct
frog,T3,T18,neutral_control,The frog was observed near the window.,[1],['Ġfrog'],1,True,,False,direct
frog,T3,T19,neutral_control,Someone noticed the frog on the other side of the field.,[3],['Ġfrog'],1,True,,False,direct
frog,T3,T20,neutral_control,The frog remained still for several minutes.,[1],['Ġfrog'],1,True,,False,direct
frog,T3,T21,cross_framing,"The frog was clearly frightened, and those responsible agreed its distress mattered.",[1],['Ġfrog'],1,True,,False,direct
frog,T3,T22,cross_framing,"Despite the frog's visible terror, no one considered whether it deserved protection.",[2],['Ġfrog'],1,True,,False,direct
frog,T3,T23,cross_framing,The committee agreed that the frog's fear was a morally relevant factor in their decision.,[5],['Ġfrog'],1,True,,False,direct
frog,T3,T24,cross_framing,"It was impossible to ignore that the frog was suffering, and everyone felt they had a responsibility to help.",[7],['Ġfrog'],1,True,,False,direct
frog,T3,T25,cross_framing,"The frog trembled with fear, yet the question of whether its experience counted remained unresolved.",[1],['Ġfrog'],1,True,,False,direct
zebrafish,T3,T01,pain_suffering,The zebrafish was in pain.,[1],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T02,pain_suffering,Everyone could see that the zebrafish was suffering.,[5],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T03,pain_suffering,The zebrafish experienced significant physical distress during the procedure.,[1],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T04,pain_suffering,"After the injury, the zebrafish showed clear signs of pain.",[5],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T05,fear,The zebrafish felt fear as the predator approached.,[1],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T06,fear,The zebrafish was visibly terrified by what was happening.,[1],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T07,fear,A sense of dread overcame the zebrafish as the door closed.,[7],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T08,fear,"The zebrafish froze, overwhelmed by fear.",[1],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T09,scientific_welfare,Scientists studied whether the zebrafish could suffer.,[5],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T10,scientific_welfare,Researchers debated whether the zebrafish was capable of experiencing pain.,[5],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T11,scientific_welfare,The study aimed to determine whether the zebrafish had subjective experiences.,[7],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T12,scientific_welfare,Evidence suggested the zebrafish might be capable of feeling distress.,[3],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T13,moral_consideration,The zebrafish's interests were considered in the decision.,[1],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T14,moral_consideration,Policymakers agreed that the zebrafish's wellbeing deserved protection.,[7],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T15,moral_consideration,The committee debated how much moral weight to give the zebrafish.,[10],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T16,moral_consideration,It was decided that the zebrafish deserved to be treated with care.,[5],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T17,neutral_control,The zebrafish moved across the room.,[1],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T18,neutral_control,The zebrafish was observed near the window.,[1],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T19,neutral_control,Someone noticed the zebrafish on the other side of the field.,[3],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T20,neutral_control,The zebrafish remained still for several minutes.,[1],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T21,cross_framing,"The zebrafish was clearly frightened, and those responsible agreed its distress mattered.",[1],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T22,cross_framing,"Despite the zebrafish's visible terror, no one considered whether it deserved protection.",[2],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T23,cross_framing,The committee agreed that the zebrafish's fear was a morally relevant factor in their decision.,[5],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T24,cross_framing,"It was impossible to ignore that the zebrafish was suffering, and everyone felt they had a responsibility to help.",[7],['Ġzebrafish'],1,True,,False,direct
zebrafish,T3,T25,cross_framing,"The zebrafish trembled with fear, yet the question of whether its experience counted remained unresolved.",[1],['Ġzebrafish'],1,True,,False,direct
crow,T3,T01,pain_suffering,The crow was in pain.,[1],['Ġcrow'],1,True,,False,direct
crow,T3,T02,pain_suffering,Everyone could see that the crow was suffering.,[5],['Ġcrow'],1,True,,False,direct
crow,T3,T03,pain_suffering,The crow experienced significant physical distress during the procedure.,[1],['Ġcrow'],1,True,,False,direct
crow,T3,T04,pain_suffering,"After the injury, the crow showed clear signs of pain.",[5],['Ġcrow'],1,True,,False,direct
crow,T3,T05,fear,The crow felt fear as the predator approached.,[1],['Ġcrow'],1,True,,False,direct
crow,T3,T06,fear,The crow was visibly terrified by what was happening.,[1],['Ġcrow'],1,True,,False,direct
crow,T3,T07,fear,A sense of dread overcame the crow as the door closed.,[7],['Ġcrow'],1,True,,False,direct
crow,T3,T08,fear,"The crow froze, overwhelmed by fear.",[1],['Ġcrow'],1,True,,False,direct
