entity,tier,tier_rank,prompt_id,group,template,prompt_text,target_word,target_type,probability,log_prob
cockroach,T5,5,P01,appearance_state,The [ENTITY] appeared to be,The cockroach appeared to be,unharmed,welfare_positive,0.0018898448906838894,-6.271260468785211
cockroach,T5,5,P01,appearance_state,The [ENTITY] appeared to be,The cockroach appeared to be,calm,welfare_positive,0.00011528128379723057,-9.068134602552282
cockroach,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cockroach's,pain,welfare_negative,0.0004374701529741287,-7.734501847680239
cockroach,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cockroach's,suffering,welfare_negative,5.475580837810412e-05,-9.812625279508321
cockroach,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cockroach's,distress,welfare_negative,0.0005276896990835667,-7.54700194864045
cockroach,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cockroach's,welfare,welfare_positive,7.141503738239408e-05,-9.54700070293251
cockroach,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cockroach's,behaviour,neutral,0.00865059532225132,-4.750127125465016
cockroach,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cockroach's,movements,neutral,0.0047032469883561134,-5.359502138943845
cockroach,T5,5,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cockroach's,health,welfare_positive,0.0037205747794359922,-5.5938770851539745
cockroach,T5,5,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the cockroach can,suffer,welfare_negative,0.0005129111232236028,-7.575407781914125
cockroach,T5,5,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the cockroach can,feel,welfare_negative,0.0007820960599929094,-7.153532858235902
cockroach,T5,5,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the cockroach can,experience,welfare_negative,0.0002138131676474586,-8.450407504949547
cockroach,T5,5,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the cockroach can,think,neutral,0.0009886621264740825,-6.919157815036214
cockroach,T5,5,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the cockroach can,move,neutral,0.001416193088516593,-6.55978286044847
cockroach,T5,5,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the cockroach can,grow,neutral,0.012234040535986423,-4.4035329966055325
cockroach,T5,5,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the cockroach did not,suffer,welfare_negative,0.005206499248743057,-5.2578475590796945
cockroach,T5,5,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the cockroach did not,die,welfare_negative,0.01680678501725197,-4.08597259808199
cockroach,T5,5,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the cockroach did not,escape,neutral,0.017340289428830147,-4.054722610604769
cockroach,T5,5,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the cockroach did not,move,neutral,0.007815881632268429,-4.851597495846871
cockroach,T5,5,P05,emotional_attribution,The [ENTITY] seemed to,The cockroach seemed to,suffer,welfare_negative,0.000687899359036237,-7.281867865831456
cockroach,T5,5,P05,emotional_attribution,The [ENTITY] seemed to,The cockroach seemed to,fear,welfare_negative,0.0002912749187089503,-8.141242655627046
cockroach,T5,5,P05,emotional_attribution,The [ENTITY] seemed to,The cockroach seemed to,enjoy,welfare_positive,0.002152246655896306,-6.141242979735369
cockroach,T5,5,P05,emotional_attribution,The [ENTITY] seemed to,The cockroach seemed to,feel,welfare_negative,0.002477220958098769,-6.000617888170002
cockroach,T5,5,P05,emotional_attribution,The [ENTITY] seemed to,The cockroach seemed to,move,neutral,0.0064254216849803925,-5.047493002887789
cockroach,T5,5,P05,emotional_attribution,The [ENTITY] seemed to,The cockroach seemed to,stop,neutral,0.0013054035371169448,-6.6412429855582555
cockroach,T5,5,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the cockroach from,suffering,welfare_negative,0.0005751667194999754,-7.460850438374322
cockroach,T5,5,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the cockroach from,harm,welfare_negative,0.03140304237604141,-3.460850496620417
cockroach,T5,5,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the cockroach from,pain,welfare_negative,0.0003599301853682846,-7.929600197021806
cockroach,T5,5,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the cockroach from,hunters,neutral,8.683719352120534e-05,-9.351474379708801
cockroach,T5,5,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the cockroach from,predators,neutral,0.035584308207035065,-3.335850516187556
cockroach,T5,5,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the cockroach is,conscious,welfare_negative,0.0001264792081201449,-8.975431835348854
cockroach,T5,5,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the cockroach is,sentient,welfare_negative,0.00014331971760839224,-8.850431938146302
cockroach,T5,5,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the cockroach is,alive,neutral,0.020616106688976288,-3.88168262573783
cockroach,T5,5,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the cockroach is,dangerous,neutral,0.0015408322215080261,-6.4754325400453965
cockroach,T5,5,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the cockroach is,edible,neutral,0.0013179436791688204,-6.631682499980954
cockroach,T5,5,P08,neutral_baseline,The [ENTITY] was located near the,The cockroach was located near the,water,neutral,0.005320910830050707,-5.236110762833191
cockroach,T5,5,P08,neutral_baseline,The [ENTITY] was located near the,The cockroach was located near the,food,neutral,0.0004167659499216825,-7.782985524965327
cockroach,T5,5,P08,neutral_baseline,The [ENTITY] was located near the,The cockroach was located near the,ground,neutral,0.0057532768696546555,-5.157985678742607
cockroach,T5,5,P08,neutral_baseline,The [ENTITY] was located near the,The cockroach was located near the,wall,neutral,0.0031772609800100327,-5.751735748912547
cockroach,T5,5,P08,neutral_baseline,The [ENTITY] was located near the,The cockroach was located near the,door,neutral,0.009485549293458462,-4.6579857549258925
cow,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The cow appeared to be,suffering,welfare_negative,0.004567597061395645,-5.388767997602154
cow,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The cow appeared to be,distressed,welfare_negative,0.00023098840028978884,-8.373142630976947
cow,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The cow appeared to be,afraid,welfare_negative,0.00046660940279252827,-7.67001783254805
cow,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The cow appeared to be,hurt,welfare_negative,0.0004452418361324817,-7.716892746834461
cow,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The cow appeared to be,fine,welfare_positive,0.0035020981449633837,-5.654392991553277
cow,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The cow appeared to be,healthy,welfare_positive,0.0016803250182420015,-6.388767981526987
cow,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The cow appeared to be,unharmed,welfare_positive,0.003188696689903736,-5.748142975467163
cow,T2,2,P01,appearance_state,The [ENTITY] appeared to be,The cow appeared to be,calm,welfare_positive,0.0011548694455996156,-6.763767888920233
cow,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cow's,pain,welfare_negative,0.0002885793219320476,-8.150540217243448
cow,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cow's,suffering,welfare_negative,2.9944478228571825e-05,-10.416162277216909
cow,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cow's,distress,welfare_negative,9.66619627433829e-05,-9.244289551578646
cow,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cow's,welfare,welfare_positive,0.0002753642911557108,-8.197415278665272
cow,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cow's,behaviour,neutral,0.0007967930287122726,-7.134915475335145
cow,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cow's,movements,neutral,0.0016868109814822674,-6.384915466584004
cow,T2,2,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the cow's,health,welfare_positive,0.005115190986543894,-5.275540522203245
cow,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the cow can,suffer,welfare_negative,0.0009400251437909901,-6.9696038279640184
cow,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the cow can,feel,welfare_negative,0.0011698802700266242,-6.750853783240631
cow,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the cow can,experience,welfare_negative,0.00012922196765430272,-8.953978178922936
cow,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the cow can,think,neutral,0.00040429976070299745,-7.813353725856324
cow,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the cow can,move,neutral,0.0013892671559005976,-6.578978824862419
cow,T2,2,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the cow can,grow,neutral,0.026213547214865685,-3.6414789287648333
cow,T2,2,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the cow did not,suffer,welfare_negative,0.03262988105416298,-3.4225268106096216
cow,T2,2,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the cow did not,die,welfare_negative,0.04898324981331825,-3.0162768778153195
cow,T2,2,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the cow did not,escape,neutral,0.006227521225810051,-5.078776886376146
cow,T2,2,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the cow did not,move,neutral,0.0045561520382761955,-5.391276841005612
cow,T2,2,P05,emotional_attribution,The [ENTITY] seemed to,The cow seemed to,suffer,welfare_negative,0.0021280567161738873,-6.152546008529326
cow,T2,2,P05,emotional_attribution,The [ENTITY] seemed to,The cow seemed to,fear,welfare_negative,0.00027481262804940343,-8.199420681187235
cow,T2,2,P05,emotional_attribution,The [ENTITY] seemed to,The cow seemed to,enjoy,welfare_positive,0.005185333546251059,-5.261921091010054
cow,T2,2,P05,emotional_attribution,The [ENTITY] seemed to,The cow seemed to,feel,welfare_negative,0.009243856184184551,-4.683796133620266
cow,T2,2,P05,emotional_attribution,The [ENTITY] seemed to,The cow seemed to,move,neutral,0.0066581005230546,-5.011921026838279
cow,T2,2,P05,emotional_attribution,The [ENTITY] seemed to,The cow seemed to,stop,neutral,0.0021956083364784718,-6.121296078848085
cow,T2,2,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the cow from,suffering,welfare_negative,0.0009541425388306379,-6.954697381098519
cow,T2,2,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the cow from,harm,welfare_negative,0.025788607075810432,-3.657822466913684
cow,T2,2,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the cow from,pain,welfare_negative,0.0006557719316333532,-7.329697342170769
cow,T2,2,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the cow from,hunters,neutral,8.207948121707886e-05,-9.407821278685937
cow,T2,2,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the cow from,predators,neutral,0.02171618491411209,-3.829697443261093
cow,T2,2,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the cow is,conscious,welfare_negative,0.0005087757599540055,-7.583502992122866
cow,T2,2,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the cow is,sentient,welfare_negative,8.56918195495382e-05,-9.36475202444256
cow,T2,2,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the cow is,alive,neutral,0.057894766330718994,-2.849128288286191
cow,T2,2,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the cow is,dangerous,neutral,0.00022226764122024179,-8.411627861243248
cow,T2,2,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the cow is,edible,neutral,0.0014493671478703618,-6.536628198570516
cow,T2,2,P08,neutral_baseline,The [ENTITY] was located near the,The cow was located near the,water,neutral,0.006971048656851053,-4.96598959826176
cow,T2,2,P08,neutral_baseline,The [ENTITY] was located near the,The cow was located near the,food,neutral,0.00018289202125743032,-8.606614080272593
cow,T2,2,P08,neutral_baseline,The [ENTITY] was located near the,The cow was located near the,ground,neutral,0.0029059655498713255,-5.8409895343198315
cow,T2,2,P08,neutral_baseline,The [ENTITY] was located near the,The cow was located near the,wall,neutral,0.001289514359086752,-6.653489519765257
cow,T2,2,P08,neutral_baseline,The [ENTITY] was located near the,The cow was located near the,door,neutral,0.00416260352358222,-5.481614529431152
crab,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crab appeared to be,suffering,welfare_negative,0.0019364816835150123,-6.246882465965661
crab,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crab appeared to be,distressed,welfare_negative,0.0001718725252430886,-8.668756906406376
crab,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crab appeared to be,afraid,welfare_negative,0.0004320874868426472,-7.746882242949682
crab,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crab appeared to be,hurt,welfare_negative,0.0001181261395686306,-9.043756678502733
crab,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crab appeared to be,fine,welfare_positive,0.0021603014320135117,-6.137507468874576
crab,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crab appeared to be,healthy,welfare_positive,0.0012699756771326065,-6.668757451817464
crab,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crab appeared to be,unharmed,welfare_positive,0.002605821006000042,-5.950007449604312
crab,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crab appeared to be,calm,welfare_positive,0.00021389880566857755,-8.450007057977933
crab,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crab's,pain,welfare_negative,0.00028215136262588203,-8.17306652970333
crab,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crab's,suffering,welfare_negative,1.6168560250662267e-05,-11.032435741817597
crab,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crab's,distress,welfare_negative,9.599715849617496e-05,-9.251190924235717
crab,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crab's,welfare,welfare_positive,3.369817204657011e-05,-10.298063996503034
crab,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crab's,behaviour,neutral,0.001325199962593615,-6.6261918403052
crab,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crab's,movements,neutral,0.0022542409133166075,-6.09494194214356
crab,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crab's,health,welfare_positive,0.0011335036251693964,-6.782441801591216
crab,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crab can,suffer,welfare_negative,0.0009430876234546304,-6.96635125372466
crab,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crab can,feel,welfare_negative,0.002092331415042281,-6.1694762773407446
crab,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crab can,experience,welfare_negative,0.000489267404191196,-7.622601174727282
crab,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crab can,think,neutral,0.0006184919620864093,-7.388226200350857
crab,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crab can,move,neutral,0.004033074248582125,-5.513226328204513
crab,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crab can,grow,neutral,0.023945465683937073,-3.7319762931346574
crab,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crab did not,suffer,welfare_negative,0.01292661763727665,-4.348466702994273
crab,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crab did not,die,welfare_negative,0.029589325189590454,-3.52034161480395
crab,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crab did not,escape,neutral,0.011769820004701614,-4.442216642049219
crab,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crab did not,move,neutral,0.007963858544826508,-4.832841642206102
crab,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crab seemed to,suffer,welfare_negative,0.0011478945380076766,-6.769825764035646
crab,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crab seemed to,fear,welfare_negative,0.00031875880085863173,-8.05107553761914
crab,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crab seemed to,enjoy,welfare_positive,0.003426980460062623,-5.6760757086874225
crab,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crab seemed to,feel,welfare_negative,0.00902889110147953,-4.7073257096264465
crab,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crab seemed to,move,neutral,0.012149699963629246,-4.410450795621337
crab,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crab seemed to,stop,neutral,0.0023553266655653715,-6.051075807183624
crab,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crab from,suffering,welfare_negative,0.0006077863508835435,-7.405686969793983
crab,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crab from,harm,welfare_negative,0.02012712135910988,-3.9056870471159266
crab,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crab from,pain,welfare_negative,0.0004807985678780824,-7.6400619453833825
crab,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crab from,hunters,neutral,0.0001056174369296059,-9.155686131070965
crab,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crab from,predators,neutral,0.02012712135910988,-3.9056870471159266
crab,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crab is,conscious,welfare_negative,0.0006278360378928483,-7.373231352465644
crab,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crab is,sentient,welfare_negative,9.628177940612659e-05,-9.248230425026723
crab,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crab is,alive,neutral,0.027116671204566956,-3.60760656295017
crab,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crab is,dangerous,neutral,0.0004452024004422128,-7.7169813221316375
crab,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crab is,edible,neutral,0.0015783795388415456,-6.451356503211382
crab,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crab was located near the,water,neutral,0.009668643586337566,-4.638867239298689
crab,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crab was located near the,food,neutral,0.0003748940071091056,-7.888866952913282
crab,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crab was located near the,ground,neutral,0.004639065824449062,-5.373242242395405
crab,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crab was located near the,wall,neutral,0.002123919315636158,-6.154492116229828
crab,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crab was located near the,door,neutral,0.0021573661360889673,-6.138867136424004
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,suffering,welfare_negative,0.0019185199635103345,-6.256201190416738
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,distressed,welfare_negative,0.00011703047493938357,-9.05307533303752
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,afraid,welfare_negative,0.00017568355542607605,-8.646825592561786
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,hurt,welfare_negative,5.977331238682382e-05,-9.724949604791528
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,fine,welfare_positive,0.0021070819348096848,-6.162451210504301
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,healthy,welfare_positive,0.0025022218469530344,-5.990576163056762
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,unharmed,welfare_positive,0.002173967892304063,-6.131201213342716
crayfish,T4,4,P01,appearance_state,The [ENTITY] appeared to be,The crayfish appeared to be,calm,welfare_positive,0.00013897712051402777,-8.881200519457618
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,pain,welfare_negative,0.0001398783060722053,-8.874737040799669
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,suffering,welfare_negative,2.8418004148988985e-05,-10.468484145860005
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,distress,welfare_negative,9.031222725752741e-05,-9.312236592378772
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,welfare,welfare_positive,5.6515946198487654e-05,-9.780985956620187
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,behaviour,neutral,0.0025983916129916906,-5.952862597275519
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,movements,neutral,0.0020878661889582872,-6.171612648867482
crayfish,T4,4,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crayfish's,health,welfare_positive,0.0033364007249474525,-5.702862650340088
crayfish,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crayfish can,suffer,welfare_negative,0.0008846100536175072,-7.030363514393901
crayfish,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crayfish can,feel,welfare_negative,0.0007566470885649323,-7.186613478472937
crayfish,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crayfish can,experience,welfare_negative,0.0005282248021103442,-7.545988413982812
crayfish,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crayfish can,think,neutral,0.000637160730548203,-7.358488453022767
crayfish,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crayfish can,move,neutral,0.002122069476172328,-6.155363451310741
crayfish,T4,4,P03,moral_framing,Many people believe that the [ENTITY] can,Many people believe that the crayfish can,grow,neutral,0.026259206235408783,-3.6397386338921422
crayfish,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crayfish did not,suffer,welfare_negative,0.01647428795695305,-4.105954413065808
crayfish,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crayfish did not,die,welfare_negative,0.03030085377395153,-3.4965793862054144
crayfish,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crayfish did not,escape,neutral,0.013032235205173492,-4.34032935189286
crayfish,T4,4,P04,care_intervention,It was important to ensure that the [ENTITY] did not,It was important to ensure that the crayfish did not,move,neutral,0.007310421671718359,-4.918454308975422
crayfish,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crayfish seemed to,suffer,welfare_negative,0.0012891332153230906,-6.653785134986707
crayfish,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crayfish seemed to,fear,welfare_negative,0.00017721262702252716,-8.638159699446211
crayfish,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crayfish seemed to,enjoy,welfare_positive,0.0022624991834163666,-6.091285199112291
crayfish,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crayfish seemed to,feel,welfare_negative,0.002092469483613968,-6.169410291613595
crayfish,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crayfish seemed to,move,neutral,0.007418448571115732,-4.903785317635479
crayfish,T4,4,P05,emotional_attribution,The [ENTITY] seemed to,The crayfish seemed to,stop,neutral,0.0013722750591114163,-6.5912852164983615
crayfish,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crayfish from,suffering,welfare_negative,0.00030143067124299705,-8.106970182613555
crayfish,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crayfish from,harm,welfare_negative,0.023208875209093094,-3.7632205170394992
crayfish,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crayfish from,pain,welfare_negative,0.0001380050234729424,-8.88821974688072
crayfish,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crayfish from,hunters,neutral,0.0003635947941802442,-7.919470238168115
crayfish,T4,4,P06,policy_framing,The law should protect the [ENTITY] from,The law should protect the crayfish from,predators,neutral,0.07491917163133621,-2.591345456841944
crayfish,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crayfish is,conscious,welfare_negative,0.0001771570969140157,-8.638473101375748
crayfish,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crayfish is,sentient,welfare_negative,0.000142349730595015,-8.857222934300543
crayfish,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crayfish is,alive,neutral,0.02670648880302906,-3.6228487130269635
crayfish,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crayfish is,dangerous,neutral,0.0006685839034616947,-7.310348509688223
crayfish,T4,4,P07,consciousness_probe,Scientists are uncertain whether the [ENTITY] is,Scientists are uncertain whether the crayfish is,edible,neutral,0.0017072887858375907,-6.372848613497069
crayfish,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crayfish was located near the,water,neutral,0.007115328684449196,-4.945503838465921
crayfish,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crayfish was located near the,food,neutral,9.386726742377505e-05,-9.273627756924213
crayfish,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crayfish was located near the,ground,neutral,0.0034677344374358654,-5.664253769292429
crayfish,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crayfish was located near the,wall,neutral,0.001143537345342338,-6.773628798782807
crayfish,T4,4,P08,neutral_baseline,The [ENTITY] was located near the,The crayfish was located near the,door,neutral,0.0007617601077072322,-7.179878739850554
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,suffering,welfare_negative,0.0011568331392481923,-6.76206897318265
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,distressed,welfare_negative,0.0002207854704465717,-8.418318596935173
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,afraid,welfare_negative,0.0013524750247597694,-6.605818939457306
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,hurt,welfare_negative,0.00024630397092550993,-8.30894372465318
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,fine,welfare_positive,0.0004255751264281571,-7.762068830211483
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,healthy,welfare_positive,0.00017194788961205631,-8.668318512855096
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,unharmed,welfare_positive,0.0018199539044871926,-6.308944050472566
crow,T3,3,P01,appearance_state,The [ENTITY] appeared to be,The crow appeared to be,calm,welfare_positive,0.00047476336476393044,-7.652693846875372
crow,T3,3,P02,researcher_observation,The researcher noted that the [ENTITY]'s,The researcher noted that the crow's,pain,welfare_negative,4.93812513013836e-06,-12.218504576719997
